Date,Open,High,Low,Close,Adj Close,Volume
2021-12-07,16591.970703,16918.730469,16591.970703,16853.570313,16853.570313,4492400000
2021-12-08,16853.570313,16923.740234,16838.769531,16899.919922,16899.919922,4234600000
2021-12-09,16899.919922,16899.919922,16780.410156,16780.470703,16780.470703,3903840000
2021-12-10,16780.470703,16888.580078,16762.939453,16856.630859,16856.630859,3870110000
2021-12-13,16856.630859,16856.630859,16691.160156,16719.570313,16719.570313,4397230000
2021-12-14,16719.570313,16768.490234,16609.689453,16652.580078,16652.580078,4485430000
2021-12-15,16652.580078,16822.699219,16567.189453,16813.570313,16813.570313,4910130000
2021-12-16,16813.570313,16985.080078,16790.720703,16849.089844,16849.089844,4829500000
2021-12-17,16849.089844,16849.089844,16626.539063,16668.640625,16668.640625,7987090000
2021-12-20,16668.640625,16668.640625,16310.570313,16442.310547,16442.310547,4635700000
2021-12-21,16442.310547,16753.980469,16442.310547,16744.269531,16744.269531,4072430000
2021-12-22,16744.269531,16879.220703,16717.619141,16874.880859,16874.880859,3319610000
2021-12-23,16874.880859,17011.480469,16874.880859,16963.439453,16963.439453,2913040000
2021-12-27,16963.439453,17141.830078,16963.439453,17141.089844,17141.089844,2770290000
2021-12-28,17141.089844,17217.369141,17111.730469,17134.160156,17134.160156,2707920000
2021-12-29,17134.160156,17181.699219,17107.750000,17149.929688,17149.929688,2963310000
2021-12-30,17149.929688,17238.650391,17149.929688,17164.240234,17164.240234,3124950000
2021-12-31,17164.240234,17226.419922,17145.980469,17164.130859,17164.130859,2677820000
2022-01-03,17164.130859,17230.990234,17119.990234,17226.099609,17226.099609,3831020000
2022-01-04,17226.099609,17377.429688,17226.099609,17336.759766,17336.759766,4683170000
2022-01-05,17336.759766,17415.609375,17111.970703,17112.599609,17112.599609,4887960000
2022-01-06,17112.599609,17240.390625,17048.960938,17156.519531,17156.519531,4295280000
2022-01-07,17156.519531,17222.900391,17107.330078,17166.279297,17166.279297,4181510000
2022-01-10,17166.279297,17166.279297,16894.910156,17119.560547,17119.560547,4511810000
2022-01-11,17119.560547,17298.009766,17053.039063,17294.539063,17294.539063,4101590000
2022-01-12,17294.539063,17406.160156,17273.810547,17353.759766,17353.759766,4048220000
2022-01-13,17353.759766,17442.539063,17230.119141,17259.019531,17259.019531,4251730000
2022-01-14,17259.019531,17259.019531,17056.669922,17219.060547,17219.060547,4338490000
2022-01-18,17219.060547,17219.060547,16895.330078,16950.910156,16950.910156,4748700000
2022-01-19,16950.910156,17059.189453,16814.810547,16818.980469,16818.980469,4465740000
2022-01-20,16818.980469,17045.259766,16648.779297,16663.769531,16663.769531,4640870000
2022-01-21,16663.769531,16683.390625,16362.990234,16397.339844,16397.339844,5589100000
2022-01-24,16397.339844,16439.390625,15816.089844,16413.970703,16413.970703,6928110000
2022-01-25,16413.970703,16484.880859,16000.570313,16340.320313,16340.320313,5145050000
2022-01-26,16340.320313,16598.160156,16113.030273,16236.509766,16236.509766,5570640000
2022-01-27,16236.509766,16502.269531,16090.690430,16152.120117,16152.120117,5214200000
2022-01-28,16152.120117,16400.009766,15998.690430,16397.859375,16397.859375,5031090000
2022-01-31,16397.859375,16663.849609,16344.660156,16659.769531,16659.769531,5098610000
2022-02-01,16659.769531,16840.560547,16606.160156,16829.720703,16829.720703,4816830000
2022-02-02,16829.720703,16926.189453,16763.050781,16904.519531,16904.519531,4481580000
2022-02-03,16904.519531,16904.519531,16661.599609,16677.390625,16677.390625,4401970000
2022-02-04,16677.390625,16817.269531,16552.369141,16701.580078,16701.580078,4706290000
2022-02-07,16701.580078,16826.710938,16684.900391,16722.759766,16722.759766,4228480000
2022-02-08,16722.759766,16880.330078,16685.230469,16853.710938,16853.710938,4459620000
2022-02-09,16853.710938,17083.359375,16853.710938,17069.660156,17069.660156,4524350000
2022-02-10,17069.660156,17160.330078,16790.759766,16855.960938,16855.960938,5314860000
2022-02-11,16855.960938,16969.650391,16600.289063,16664.990234,16664.990234,5251500000
2022-02-14,16664.990234,16664.990234,16422.560547,16531.310547,16531.310547,4600390000
2022-02-15,16531.310547,16757.429688,16531.310547,16745.830078,16745.830078,4430830000
2022-02-16,16745.830078,16813.009766,16658.320313,16770.359375,16770.359375,4283640000
2022-02-17,16770.359375,16770.359375,16462.150391,16492.050781,16492.050781,4539420000
2022-02-18,16492.050781,16560.119141,16333.509766,16392.320313,16392.320313,4708060000
2022-02-22,16392.320313,16406.470703,16099.019531,16215.620117,16215.620117,5121900000
2022-02-23,16215.620117,16358.849609,15998.330078,16019.580078,16019.580078,4797430000
2022-02-24,16019.580078,16020.049805,15571.349609,15995.990234,15995.990234,6752130000
2022-02-25,15995.990234,16432.789063,15995.990234,16427.960938,16427.960938,5177060000
2022-02-28,16427.960938,16427.960938,16136.969727,16313.889648,16313.889648,6071370000
2022-03-01,16313.889648,16351.299805,15986.059570,16069.160156,16069.160156,5846230000
2022-03-02,16069.160156,16435.000000,16069.160156,16380.910156,16380.910156,5337870000
2022-03-03,16380.910156,16434.869141,16185.309570,16287.490234,16287.490234,5039890000
2022-03-04,16287.490234,16287.490234,15954.190430,16129.660156,16129.660156,5797380000
2022-03-07,16129.660156,16129.660156,15704.190430,15708.230469,15708.230469,6940470000
2022-03-08,15708.230469,15948.959961,15621.759766,15625.929688,15625.929688,7243120000
2022-03-09,15625.929688,16054.780273,15625.929688,15977.540039,15977.540039,5662670000
2022-03-10,15977.540039,15977.540039,15761.929688,15929.559570,15929.559570,4980830000
2022-03-11,15929.559570,16028.200195,15747.559570,15753.700195,15753.700195,4938640000
2022-03-14,15753.700195,15917.929688,15635.769531,15694.349609,15694.349609,5574920000
2022-03-15,15694.349609,15914.929688,15694.349609,15895.669922,15895.669922,5392470000
2022-03-16,15895.669922,16262.549805,15895.669922,16261.500000,16261.500000,6309750000
2022-03-17,16261.500000,16483.669922,16212.570313,16483.580078,16483.580078,4985090000
2022-03-18,16483.580078,16615.960938,16412.500000,16612.640625,16612.640625,8278430000
2022-03-21,16612.640625,16694.679688,16514.990234,16606.669922,16606.669922,4869820000
2022-03-22,16606.669922,16768.669922,16606.669922,16735.480469,16735.480469,4754840000
2022-03-23,16735.480469,16735.480469,16557.580078,16558.529297,16558.529297,4550670000
2022-03-24,16558.529297,16702.230469,16558.529297,16701.820313,16701.820313,4131390000
2022-03-25,16701.820313,16794.179688,16669.789063,16792.800781,16792.800781,4305020000
2022-03-28,16792.800781,16798.720703,16640.140625,16798.720703,16798.720703,4312260000
2022-03-29,16798.720703,17034.910156,16798.720703,17014.759766,17014.759766,5085910000
2022-03-30,17014.759766,17031.650391,16858.710938,16932.759766,16932.759766,4385570000
2022-03-31,16932.759766,16932.759766,16670.849609,16670.910156,16670.910156,4823020000
2022-04-01,16670.910156,16797.640625,16652.689453,16787.750000,16787.750000,4562940000
2022-04-04,16787.750000,16841.619141,16735.880859,16829.750000,16829.750000,4547350000
2022-04-05,16830.939453,16889.380859,16612.589844,16645.050781,16645.050781,4800620000
2022-04-06,16645.050781,16645.050781,16472.669922,16587.099609,16587.099609,4986830000
2022-04-07,16587.099609,16690.400391,16449.769531,16631.449219,16631.449219,4821490000
2022-04-08,16631.449219,16775.560547,16616.400391,16689.949219,16689.949219,4083200000
2022-04-11,16689.949219,16689.949219,16519.859375,16534.199219,16534.199219,4266290000
2022-04-12,16534.199219,16693.480469,16419.080078,16465.990234,16465.990234,4152090000
2022-04-13,16465.990234,16627.929688,16465.990234,16614.789063,16614.789063,3828150000
2022-04-14,16614.789063,16680.220703,16508.310547,16511.509766,16511.509766,4083090000
2022-04-18,16511.509766,16546.400391,16407.369141,16466.210938,16466.210938,3910490000
2022-04-19,16466.210938,16685.939453,16466.210938,16658.900391,16658.900391,4108120000
2022-04-20,16658.900391,16835.730469,16658.900391,16761.349609,16761.349609,4290450000
2022-04-21,16761.349609,16882.640625,16472.169922,16499.330078,16499.330078,4636890000
2022-04-22,16499.330078,16499.330078,16047.540039,16056.870117,16056.870117,4651940000
2022-04-25,16056.870117,16079.160156,15708.900391,16054.759766,16054.759766,5240040000
2022-04-26,16054.759766,16054.759766,15694.160156,15694.240234,15694.240234,4689970000
2022-04-27,15694.240234,15887.679688,15656.070313,15741.820313,15741.820313,4769680000
2022-04-28,15741.820313,16095.690430,15706.030273,16032.679688,16032.679688,4854180000
2022-04-29,16032.679688,16053.290039,15593.230469,15615.250000,15615.250000,5084030000
2022-05-02,15615.250000,15698.519531,15324.730469,15609.280273,15609.280273,5163790000
2022-05-03,15609.280273,15818.730469,15609.280273,15729.530273,15729.530273,4582050000
2022-05-04,15729.530273,16139.669922,15650.650391,16119.610352,16119.610352,5136360000
2022-05-05,16119.610352,16119.610352,15515.980469,15652.610352,15652.610352,5077030000
2022-05-06,15652.610352,15652.610352,15360.160156,15566.559570,15566.559570,5116940000
2022-05-09,15566.559570,15566.559570,15005.950195,15057.870117,15057.870117,5954520000
2022-05-10,15057.870117,15286.400391,14855.599609,15025.740234,15025.740234,5885820000
2022-05-11,15025.740234,15290.629883,14887.639648,14902.139648,14902.139648,5816140000
2022-05-12,14902.139648,15007.169922,14695.690430,14931.099609,14931.099609,6286450000
2022-05-13,14931.099609,15304.200195,14931.099609,15257.360352,15257.360352,5183340000
2022-05-16,15257.360352,15374.080078,15150.919922,15259.820313,15259.820313,4415030000
2022-05-17,15259.820313,15544.549805,15259.820313,15541.910156,15541.910156,4841410000
2022-05-18,15541.910156,15541.910156,14997.509766,15044.519531,15044.519531,5103220000
2022-05-19,15044.519531,15179.259766,14901.040039,15035.870117,15035.870117,5113550000
2022-05-20,15035.870117,15190.669922,14785.200195,15080.980469,15080.980469,5130730000
2022-05-23,15080.980469,15383.370117,15080.980469,15342.959961,15342.959961,4420030000
2022-05-24,15342.959961,15342.959961,15056.419922,15290.379883,15290.379883,4923190000
2022-05-25,15290.379883,15472.269531,15246.759766,15412.190430,15412.190430,4802560000
2022-05-26,15412.190430,15718.799805,15412.190430,15664.000000,15664.000000,4709970000
2022-05-27,15664.000000,15942.839844,15664.000000,15942.620117,15942.620117,4375620000
2022-05-31,15942.620117,15949.660156,15794.190430,15827.049805,15827.049805,6822640000
2022-06-01,15827.049805,15922.030273,15588.780273,15709.610352,15709.610352,4531800000
2022-06-02,15709.610352,15960.769531,15645.349609,15960.530273,15960.530273,4405790000
2022-06-03,15960.530273,15960.530273,15764.839844,15797.169922,15797.169922,3711110000
2022-06-06,15797.169922,15982.290039,15797.169922,15848.450195,15848.450195,4332700000
2022-06-07,15848.450195,16022.830078,15737.740234,16019.559570,16019.559570,4248210000
2022-06-08,16019.559570,16019.559570,15806.410156,15843.830078,15843.830078,4159470000
2022-06-09,15843.830078,15843.830078,15472.089844,15472.459961,15472.459961,4134170000
2022-06-10,15472.459961,15472.459961,15078.139648,15096.690430,15096.690430,4889640000
2022-06-13,15096.690430,15096.690430,14468.160156,14527.900391,14527.900391,5636890000
2022-06-14,14527.900391,14652.110352,14332.669922,14444.639648,14444.639648,5153890000
2022-06-15,14444.639648,14746.240234,14366.360352,14595.230469,14595.230469,5530480000
2022-06-16,14595.230469,14595.230469,14055.339844,14142.190430,14142.190430,5644930000
2022-06-17,14142.190430,14261.379883,13993.200195,14097.049805,14097.049805,8520740000
2022-06-21,14097.049805,14468.179688,14097.049805,14414.250000,14414.250000,5292260000
2022-06-22,14414.250000,14489.139648,14201.809570,14352.780273,14352.780273,5058990000
2022-06-23,14352.780273,14435.139648,14226.009766,14402.120117,14402.120117,5098640000
2022-06-24,14402.120117,14813.230469,14402.120117,14811.549805,14811.549805,8120260000
2022-06-27,14811.549805,14913.400391,14771.860352,14835.299805,14835.299805,4325310000
2022-06-28,14835.299805,15028.049805,14648.299805,14667.320313,14667.320313,4270120000
2022-06-29,14667.320313,14701.429688,14545.009766,14599.589844,14599.589844,4211240000
2022-06-30,14599.589844,14599.589844,14321.160156,14487.639648,14487.639648,4840070000
2022-07-01,14487.639648,14659.160156,14341.280273,14636.759766,14636.759766,4046950000
2022-07-05,14636.759766,14636.759766,14217.980469,14499.490234,14499.490234,5076590000
2022-07-06,14499.490234,14544.349609,14340.480469,14465.290039,14465.290039,4417720000
2022-07-07,14465.290039,14701.299805,14465.290039,14676.500000,14676.500000,4057770000
2022-07-08,14676.500000,14726.629883,14567.940430,14642.330078,14642.330078,3521620000
2022-07-11,14642.330078,14642.330078,14478.049805,14502.429688,14502.429688,3423480000
2022-07-12,14502.429688,14537.129883,14343.830078,14395.040039,14395.040039,3817210000
2022-07-13,14395.040039,14425.160156,14194.599609,14340.280273,14340.280273,4109390000
2022-07-14,14340.280273,14340.280273,13988.860352,14171.240234,14171.240234,4199690000
2022-07-15,14171.240234,14449.719727,14171.240234,14449.679688,14449.679688,4143800000
2022-07-18,14449.679688,14629.000000,14376.879883,14403.179688,14403.179688,4046870000
2022-07-19,14403.179688,14778.599609,14403.179688,14766.599609,14766.599609,4041070000
2022-07-20,14766.599609,14824.120117,14682.129883,14778.469727,14778.469727,4185300000
2022-07-21,14778.469727,14872.269531,14648.990234,14871.129883,14871.129883,4132790000
2022-07-22,14871.129883,14946.330078,14708.120117,14790.790039,14790.790039,3979240000
2022-07-25,14790.790039,14907.190430,14781.070313,14899.089844,14899.089844,3568340000
2022-07-26,14899.089844,14899.089844,14761.269531,14793.549805,14793.549805,3778950000
2022-07-27,14793.549805,15075.980469,14793.549805,15031.040039,15031.040039,4112180000
2022-07-28,15031.040039,15209.790039,14922.809570,15198.809570,15198.809570,4413000000
2022-07-29,15198.809570,15354.730469,15187.349609,15327.709961,15327.709961,4616360000
2022-08-01,15327.709961,15327.709961,15192.309570,15286.009766,15286.009766,4202810000
2022-08-02,15286.009766,15328.259766,15152.709961,15162.679688,15162.679688,4727710000
2022-08-03,15162.679688,15308.809570,15162.679688,15267.160156,15267.160156,4351760000
2022-08-04,15267.160156,15283.980469,15214.799805,15224.209961,15224.209961,4283320000
2022-08-05,15224.209961,15274.780273,15100.629883,15273.230469,15273.230469,4085940000
2022-08-08,15273.230469,15417.809570,15273.230469,15305.799805,15305.799805,4221090000
2022-08-09,15305.799805,15342.740234,15225.200195,15264.790039,15264.790039,3913090000
2022-08-10,15264.790039,15562.230469,15264.790039,15552.700195,15552.700195,4546010000
2022-08-11,15552.700195,15745.830078,15552.700195,15602.929688,15602.929688,4630200000
2022-08-12,15602.929688,15805.769531,15602.929688,15804.379883,15804.379883,3788010000
2022-08-15,15804.389648,15805.209961,15652.169922,15794.330078,15794.330078,3696830000
2022-08-16,15794.330078,15897.669922,15761.599609,15846.790039,15846.790039,4329820000
2022-08-17,15846.790039,15846.790039,15659.959961,15734.110352,15734.110352,3885030000
2022-08-18,15734.110352,15785.740234,15691.190430,15763.900391,15763.900391,3340330000
2022-08-19,15763.900391,15763.900391,15555.509766,15588.320313,15588.320313,3761340000
2022-08-22,15588.320313,15588.320313,15316.009766,15341.849609,15341.849609,3907430000
2022-08-23,15341.849609,15439.929688,15322.049805,15338.150391,15338.150391,3823520000
2022-08-24,15338.150391,15433.429688,15298.000000,15392.059570,15392.059570,3583630000
2022-08-25,15392.059570,15597.419922,15392.059570,15595.240234,15595.240234,3566870000
2022-08-26,15595.240234,15628.349609,15177.250000,15178.209961,15178.209961,3832750000
2022-08-29,15178.209961,15229.259766,15067.950195,15118.849609,15118.849609,3396510000
2022-08-30,15118.849609,15142.669922,14884.009766,14931.419922,14931.419922,3835860000
2022-08-31,14931.419922,14988.750000,14801.240234,14801.240234,14801.240234,4542490000
2022-09-01,14801.240234,14801.240234,14576.650391,14771.900391,14771.900391,4152250000
2022-09-02,14771.900391,14981.500000,14635.000000,14689.500000,14689.500000,3665850000
2022-09-06,14689.500000,14748.740234,14575.679688,14631.519531,14631.519531,4127340000
2022-09-07,14631.519531,14865.990234,14562.780273,14844.570313,14844.570313,3890320000
2022-09-08,14844.570313,14962.019531,14726.509766,14961.769531,14961.769531,3966850000
2022-09-09,14961.769531,15222.790039,14961.769531,15190.790039,15190.790039,3901940000
2022-09-12,15190.790039,15397.139648,15190.790039,15352.179688,15352.179688,3814200000
2022-09-13,15352.179688,15352.179688,14784.339844,14820.790039,14820.790039,4224550000
2022-09-14,14820.790039,14898.759766,14733.570313,14843.209961,14843.209961,4293240000
2022-09-15,14843.209961,14903.030273,14686.969727,14722.030273,14722.030273,4441830000
2022-09-16,14722.030273,14722.030273,14468.919922,14573.910156,14573.910156,7954650000
2022-09-19,14573.910156,14677.530273,14429.950195,14674.459961,14674.459961,3766850000
2022-09-20,14674.459961,14674.459961,14384.469727,14474.719727,14474.719727,4058050000
2022-09-21,14474.719727,14608.040039,14236.120117,14236.610352,14236.610352,4078330000
2022-09-22,14236.610352,14277.240234,14107.190430,14116.589844,14116.589844,4284600000
2022-09-23,14116.589844,14116.589844,13640.879883,13796.990234,13796.990234,5144270000
2022-09-26,13796.990234,13813.540039,13529.580078,13580.389648,13580.389648,4886140000
2022-09-27,13580.389648,13783.820313,13467.349609,13541.759766,13541.759766,4577740000
2022-09-28,13541.759766,13894.650391,13541.759766,13833.179688,13833.179688,4684850000
2022-09-29,13833.179688,13833.179688,13498.280273,13608.290039,13608.290039,4681810000
2022-09-30,13608.290039,13725.059570,13466.980469,13472.179688,13472.179688,5645360000
2022-10-03,13472.179688,13920.410156,13472.179688,13855.719727,13855.719727,4806680000
2022-10-04,13855.719727,14322.360352,13855.719727,14319.490234,14319.490234,5146580000
2022-10-05,14319.490234,14340.849609,14079.910156,14262.030273,14262.030273,4293180000
